CustomerID,total_revenue,avg_order_value,invoice_count,total_quantity,first_purchase,last_purchase,tenure_days,recency_days
15671.0,2657.13,34.065769230769234,7,1699,2011-03-14 09:37:00,2011-11-21 12:43:00,252,18
15673.0,2881.02,18.587225806451613,4,1514,2011-01-16 16:25:00,2011-09-12 16:12:00,238,87
15674.0,2446.6,21.46140350877193,5,1275,2011-03-30 09:19:00,2011-09-27 15:17:00,181,72
15675.0,323.69,15.413809523809524,3,527,2011-03-04 14:21:00,2011-09-19 13:48:00,198,80
15676.0,3435.76,17.00871287128713,3,2252,2011-03-01 10:19:00,2011-11-21 12:40:00,265,18
15677.0,657.23,19.916060606060608,1,319,2011-10-21 15:36:00,2011-10-21 15:36:00,0,48
15678.0,352.7,29.391666666666666,1,184,2011-10-18 09:25:00,2011-10-18 09:25:00,0,52
15679.0,781.28,7.102545454545455,4,1170,2011-06-10 08:24:00,2011-11-15 16:19:00,158,23
15680.0,1333.68,17.09846153846154,3,952,2010-12-08 14:43:00,2011-11-30 13:46:00,356,8
15681.0,1426.16,26.90867924528302,5,816,2011-03-04 13:46:00,2011-11-14 16:30:00,255,24
15683.0,193.75,19.375,1,131,2011-08-14 12:56:00,2011-08-14 12:56:00,0,116
15687.0,2993.1,18.030722891566263,9,1310,2011-01-13 15:13:00,2011-12-01 08:33:00,321,8
15689.0,254.1,28.233333333333334,2,84,2010-12-13 09:57:00,2011-08-12 09:37:00,241,119
15690.0,239.76,12.618947368421052,2,408,2011-08-31 11:40:00,2011-12-05 15:59:00,96,3
15691.0,136.8,68.4,1,72,2011-04-01 15:13:00,2011-04-01 15:13:00,0,251
15692.0,191.04,15.92,1,138,2011-11-11 14:12:00,2011-11-11 14:12:00,0,27
15694.0,6479.4,83.06923076923077,14,1677,2010-12-02 07:49:00,2011-12-09 09:44:00,372,0
15695.0,409.98,18.635454545454547,2,212,2011-03-18 08:31:00,2011-03-18 08:32:00,0,266
15696.0,2736.46,16.002690058479534,8,1028,2011-01-17 11:24:00,2011-11-06 14:02:00,293,32
15699.0,309.65,17.202777777777776,1,113,2011-11-22 08:26:00,2011-11-22 08:26:00,0,17
15700.0,696.68,8.10093023255814,2,357,2011-06-19 15:36:00,2011-06-20 16:53:00,1,171
15701.0,1542.14,6.506919831223629,4,923,2011-08-21 12:36:00,2011-12-07 14:39:00,108,1
15703.0,211.5,42.3,1,66,2011-03-20 10:51:00,2011-03-20 10:51:00,0,264
15704.0,2293.62,19.603589743589744,4,1028,2011-05-08 12:42:00,2011-07-22 13:35:00,75,139
15705.0,143.1,23.849999999999998,1,62,2011-05-22 15:37:00,2011-05-22 15:37:00,0,200
15706.0,1060.56,19.28290909090909,4,321,2011-08-15 14:32:00,2011-10-07 10:09:00,52,63
15707.0,945.58,4.418598130841121,4,605,2011-09-14 14:19:00,2011-11-04 14:35:00,51,34
15708.0,3364.2400000000002,11.68138888888889,7,1267,2010-12-05 11:12:00,2011-10-30 10:54:00,328,40
15709.0,133.25,22.208333333333332,1,121,2011-03-01 10:38:00,2011-03-01 10:38:00,0,283
15712.0,1072.3600000000001,20.233207547169815,5,486,2011-02-25 11:32:00,2011-11-30 14:09:00,278,8
15713.0,356.7,18.773684210526316,2,150,2010-12-08 15:16:00,2011-07-19 13:34:00,222,142
15714.0,330.88,9.453714285714286,2,187,2011-09-23 11:25:00,2011-11-28 11:26:00,66,11
15716.0,1118.81,9.481440677966102,4,744,2010-12-05 12:26:00,2011-07-17 11:59:00,223,145
15717.0,150.3,21.47142857142857,1,70,2011-04-19 13:21:00,2011-04-19 13:21:00,0,233
15719.0,5045.61,5.384855923159018,13,2725,2011-01-06 12:31:00,2011-11-07 12:29:00,304,32
15720.0,598.73,4.677578125,1,281,2011-11-15 14:48:00,2011-11-15 14:48:00,0,23
15721.0,507.08,5.572307692307692,1,409,2011-11-28 12:14:00,2011-11-28 12:14:00,0,11
15722.0,2222.56,32.21101449275362,5,1026,2011-02-22 12:24:00,2011-11-04 11:43:00,254,35
15723.0,203.1,4.953658536585365,1,87,2010-12-10 11:12:00,2010-12-10 11:12:00,0,364
15724.0,218.25,19.84090909090909,2,73,2011-02-28 10:40:00,2011-05-22 14:40:00,83,200
15725.0,415.25,12.9765625,1,221,2011-11-24 14:51:00,2011-11-24 14:51:00,0,14
15727.0,5178.96,17.14887417218543,7,3065,2010-12-15 15:47:00,2011-11-23 12:36:00,342,16
15729.0,85.0,17.0,1,28,2011-05-11 12:36:00,2011-05-11 12:36:00,0,212
15730.0,1120.88,16.01257142857143,3,689,2011-05-17 12:43:00,2011-10-05 12:31:00,140,65
15732.0,294.12,21.00857142857143,2,215,2010-12-02 15:00:00,2011-05-11 14:24:00,159,211
15733.0,162.3,16.23,1,62,2011-03-02 09:05:00,2011-03-02 09:05:00,0,282
15734.0,1339.45,51.517307692307696,2,346,2011-05-23 14:59:00,2011-08-17 10:50:00,85,114
15737.0,1205.1200000000001,16.73777777777778,8,599,2011-04-11 10:01:00,2011-11-25 11:21:00,228,14
15738.0,4812.42,27.817456647398846,16,2982,2010-12-02 12:50:00,2011-11-21 08:26:00,353,18
15739.0,449.12,56.14,1,472,2011-10-04 13:42:00,2011-10-04 13:42:00,0,65
15740.0,154.88,17.20888888888889,1,152,2011-10-21 14:29:00,2011-10-21 14:29:00,0,48
15743.0,784.46,8.914318181818182,4,216,2011-06-08 10:14:00,2011-11-23 17:19:00,168,15
15744.0,34.8,11.6,1,120,2011-09-23 09:52:00,2011-09-23 09:52:00,0,77
15745.0,1094.59,17.654677419354837,4,421,2011-04-17 13:04:00,2011-11-20 13:45:00,217,18
15746.0,196.88,7.031428571428571,1,178,2011-07-28 15:21:00,2011-07-28 15:21:00,0,133
15747.0,974.04,10.473548387096773,3,480,2011-06-20 11:30:00,2011-11-27 12:26:00,160,12
15748.0,149.31,7.11,1,51,2011-10-30 12:51:00,2011-10-30 12:51:00,0,39
15749.0,44534.3,4453.43,3,18028,2011-01-11 12:55:00,2011-04-18 13:20:00,97,234
15750.0,2465.48,8.414607508532423,8,1786,2010-12-08 10:36:00,2011-12-07 12:34:00,364,2
15752.0,2637.38,6.41698296836983,7,1978,2010-12-02 09:43:00,2011-10-31 11:37:00,333,39
15753.0,79.2,79.2,1,144,2011-02-08 12:41:00,2011-02-08 12:41:00,0,304
15754.0,458.57,16.3775,3,199,2011-04-07 12:24:00,2011-10-19 14:40:00,195,50
15755.0,2364.25,16.7677304964539,6,1427,2011-02-18 11:53:00,2011-11-29 14:57:00,284,9
15756.0,532.96,2.7758333333333334,4,242,2011-04-04 14:00:00,2011-10-09 13:30:00,187,60
15757.0,714.42,15.876,2,491,2011-05-06 11:40:00,2011-10-05 12:14:00,152,65
15758.0,205.25,22.805555555555557,1,47,2011-11-15 10:48:00,2011-11-15 10:48:00,0,24
15759.0,253.04,36.14857142857143,3,60,2010-12-16 15:29:00,2011-05-05 15:13:00,139,217
15762.0,583.75,15.777027027027026,2,251,2011-09-23 15:17:00,2011-10-05 16:15:00,12,64
15763.0,1086.92,17.818360655737706,2,271,2011-09-23 12:10:00,2011-11-08 09:44:00,45,31
15764.0,3279.97,18.222055555555553,6,2050,2011-03-08 09:23:00,2011-09-12 17:58:00,188,87
15766.0,315.06,28.64181818181818,1,170,2011-10-06 17:03:00,2011-10-06 17:03:00,0,63
15768.0,621.8299999999999,23.03074074074074,3,244,2011-04-28 09:20:00,2011-08-16 10:48:00,110,115
15769.0,56252.72,432.7132307692308,26,29672,2010-12-03 15:16:00,2011-12-02 13:52:00,363,6
15773.0,635.6800000000001,63.568000000000005,1,311,2011-12-04 12:48:00,2011-12-04 12:48:00,0,5
15774.0,270.8,10.832,1,87,2011-10-02 12:04:00,2011-10-02 12:04:00,0,68
15775.0,104.9,14.985714285714286,1,68,2011-04-08 12:56:00,2011-04-08 12:56:00,0,244
15776.0,241.62,13.423333333333334,1,138,2011-07-29 13:46:00,2011-07-29 13:46:00,0,132
15777.0,1047.11,49.862380952380946,4,378,2010-12-13 16:38:00,2011-04-12 16:43:00,120,240
15780.0,475.28000000000003,16.38896551724138,3,220,2010-12-17 11:43:00,2011-06-09 12:01:00,174,183
15781.0,345.46,17.273,3,180,2011-02-07 09:15:00,2011-11-14 14:57:00,280,24
15782.0,2614.7400000000002,60.80790697674419,3,864,2011-09-11 14:29:00,2011-11-30 10:49:00,79,9
15783.0,246.3,17.592857142857145,1,212,2011-11-29 09:50:00,2011-11-29 09:50:00,0,10
15785.0,2328.9700000000003,28.059879518072293,5,1612,2011-02-17 14:17:00,2011-11-07 11:33:00,262,32
15786.0,4932.2,18.47265917602996,3,3364,2011-08-17 13:33:00,2011-10-24 14:13:00,68,45
15787.0,948.05,4.602184466019417,3,540,2011-10-09 13:11:00,2011-11-13 14:55:00,35,25
15789.0,351.3,14.052,1,438,2010-12-16 14:35:00,2010-12-16 14:35:00,0,357
15790.0,220.85,6.31,1,114,2011-11-29 14:53:00,2011-11-29 14:53:00,0,9
15791.0,1612.69,21.502533333333336,2,731,2011-05-19 15:15:00,2011-10-27 10:14:00,160,43
15793.0,965.61,80.4675,3,553,2011-03-16 10:45:00,2011-11-25 09:31:00,253,14
15795.0,610.01,14.524047619047618,1,581,2011-07-13 10:43:00,2011-07-13 10:43:00,0,149
15796.0,2711.56,20.38766917293233,8,861,2011-02-10 15:40:00,2011-12-08 19:55:00,301,0
15797.0,2207.4,275.925,4,873,2011-01-24 15:47:00,2011-08-18 17:04:00,206,112
15799.0,884.14,9.021836734693878,3,955,2011-01-09 15:13:00,2011-09-25 12:46:00,258,75
15800.0,699.08,5.874621848739496,2,335,2011-04-07 12:39:00,2011-08-24 14:23:00,139,106
15801.0,1063.95,16.62421875,3,570,2011-08-22 09:53:00,2011-10-24 13:52:00,63,45
15802.0,451.42,451.42,1,1,2011-07-20 11:38:00,2011-07-20 11:38:00,0,142
15803.0,415.82000000000005,51.977500000000006,1,290,2011-10-19 14:56:00,2011-10-19 14:56:00,0,50
15804.0,4206.39,16.05492366412214,13,2565,2011-05-25 10:12:00,2011-12-09 12:31:00,198,0
15805.0,5528.4800000000005,18.367043189368772,17,3387,2010-12-10 09:33:00,2011-11-16 16:32:00,341,22
15806.0,784.58,25.309032258064516,3,602,2011-03-08 09:24:00,2011-10-24 14:35:00,230,45
15807.0,903.9,18.83125,3,430,2011-09-23 14:43:00,2011-10-20 14:10:00,26,49
15808.0,3734.9700000000003,17.95658653846154,4,1343,2010-12-05 13:05:00,2011-02-06 14:33:00,63,305
15809.0,515.77,14.736285714285714,5,301,2011-02-10 11:16:00,2011-11-03 16:40:00,266,35
15810.0,1391.98,15.640224719101123,4,861,2011-02-16 09:11:00,2011-09-22 09:38:00,218,78
15811.0,2218.62,16.681353383458646,6,1071,2010-12-09 15:29:00,2011-11-17 15:31:00,343,21
15812.0,1801.14,43.930243902439024,5,922,2011-01-26 12:12:00,2011-08-24 14:19:00,210,106
15813.0,1303.9099999999999,32.59775,2,603,2011-04-14 09:09:00,2011-05-16 08:13:00,31,207
15814.0,1945.33,27.018472222222222,4,1271,2011-10-20 09:04:00,2011-11-23 08:17:00,33,16
15815.0,2100.6,42.86938775510204,5,1856,2011-03-25 08:43:00,2011-10-07 12:42:00,196,63
15819.0,1905.45,15.491463414634147,4,1357,2011-03-08 09:45:00,2011-10-21 14:50:00,227,48
15820.0,206.98,12.175294117647057,1,128,2011-01-24 12:00:00,2011-01-24 12:00:00,0,319
15821.0,570.96,9.209032258064516,2,202,2011-10-09 13:28:00,2011-10-26 15:48:00,17,43
15822.0,885.47,26.832424242424242,2,375,2010-12-15 13:38:00,2011-12-06 14:50:00,356,2
15823.0,15.0,15.0,1,1,2010-12-02 15:08:00,2010-12-02 15:08:00,0,371
15825.0,532.94,26.647000000000002,1,220,2011-06-20 13:27:00,2011-06-20 13:27:00,0,171
15826.0,1654.31,24.328088235294118,3,963,2011-05-13 10:44:00,2011-10-14 16:05:00,154,55
15827.0,1836.0900000000001,15.966000000000001,14,882,2010-12-02 13:06:00,2011-09-27 15:35:00,299,72
15829.0,636.14,12.473333333333333,2,996,2011-07-22 10:23:00,2011-09-01 16:45:00,41,98
15830.0,576.0,14.76923076923077,1,415,2011-11-02 10:40:00,2011-11-02 10:40:00,0,37
15831.0,801.76,11.790588235294118,3,1105,2011-01-19 14:52:00,2011-10-12 13:14:00,265,57
15832.0,836.79,15.49611111111111,1,465,2011-03-30 15:29:00,2011-03-30 15:29:00,0,253
15834.0,2233.75,8.182234432234432,4,965,2011-03-07 17:52:00,2011-09-30 14:41:00,206,69
15835.0,954.09,19.0818,4,439,2011-01-13 10:35:00,2011-10-26 15:47:00,286,43
15836.0,137.37,13.737,1,26,2011-10-20 17:13:00,2011-10-20 17:13:00,0,49
15837.0,391.98,16.3325,1,189,2011-10-06 09:01:00,2011-10-06 09:01:00,0,64
15838.0,33643.08,201.45556886227547,19,18368,2010-12-07 11:26:00,2011-11-28 14:00:00,356,10
15839.0,1048.49,16.911129032258064,3,675,2011-07-14 16:35:00,2011-11-06 13:54:00,114,32
15840.0,355.56,13.168888888888889,2,396,2011-06-20 11:42:00,2011-10-12 09:08:00,113,58
15841.0,1224.06,26.043829787234042,4,942,2011-01-05 11:25:00,2011-09-28 12:15:00,266,72
15843.0,118.95000000000002,14.868750000000002,1,27,2011-02-09 10:19:00,2011-02-09 10:19:00,0,303
15844.0,130.73999999999998,11.885454545454543,1,134,2011-10-24 15:19:00,2011-10-24 15:19:00,0,45
15845.0,3711.77,26.896884057971015,8,1926,2011-01-06 17:19:00,2011-11-22 09:42:00,319,17
15847.0,389.27,17.694090909090907,2,449,2011-02-24 16:46:00,2011-11-01 14:41:00,249,37
15850.0,238.85,2.4623711340206187,2,302,2011-06-24 14:16:00,2011-11-20 14:14:00,148,18
15852.0,160.71,7.305000000000001,2,48,2011-05-26 13:26:00,2011-06-06 11:22:00,10,186
15853.0,110.8,3.6933333333333334,1,135,2011-10-19 10:38:00,2011-10-19 10:38:00,0,51
15854.0,2974.65,21.247500000000002,12,939,2010-12-13 11:47:00,2011-12-05 13:39:00,357,3
15855.0,712.24,8.903,5,470,2011-03-21 12:32:00,2011-07-26 10:20:00,126,136
15856.0,16387.57,25.40708527131783,27,11005,2010-12-09 13:34:00,2011-12-05 17:09:00,361,3
15857.0,297.0,21.214285714285715,1,308,2011-11-21 12:18:00,2011-11-21 12:18:00,0,18
15858.0,1438.85,7.533246073298429,5,1167,2010-12-07 14:31:00,2011-11-24 12:48:00,351,15
15860.0,977.21,6.881760563380282,8,440,2010-12-06 11:38:00,2011-10-30 11:25:00,327,40
15861.0,3165.36,5.797362637362638,8,2544,2011-03-17 20:12:00,2011-11-27 15:59:00,254,11
15862.0,832.88,5.665850340136054,4,585,2010-12-01 11:21:00,2011-12-01 13:28:00,365,7
15863.0,68.84,3.8244444444444445,2,19,2011-05-31 11:36:00,2011-11-14 12:49:00,167,25
15864.0,1936.3200000000002,96.816,6,1192,2011-01-27 16:43:00,2011-11-17 13:32:00,293,21
15865.0,895.13,22.37825,3,368,2011-05-10 11:44:00,2011-10-30 12:43:00,173,40
15866.0,230.53,5.122888888888889,1,126,2011-08-30 14:09:00,2011-08-30 14:09:00,0,100
15867.0,3812.64,8.270368763557483,15,2054,2010-12-05 14:17:00,2011-12-04 13:32:00,363,4
15869.0,149.64,9.975999999999999,2,175,2011-03-07 17:19:00,2011-03-07 17:23:00,0,276
15870.0,354.09000000000003,4.659078947368421,1,335,2011-11-07 10:58:00,2011-11-07 10:58:00,0,32
15872.0,360.93,2.819765625,2,212,2011-11-25 11:54:00,2011-11-25 11:55:00,0,14
15874.0,4405.88,36.71566666666667,7,2534,2011-02-28 13:28:00,2011-10-07 12:31:00,220,63
15877.0,493.28,3.823875968992248,2,371,2011-11-22 11:18:00,2011-12-08 11:53:00,16,1
15880.0,343.28000000000003,3.2693333333333334,1,211,2010-12-05 13:00:00,2010-12-05 13:00:00,0,368
15881.0,501.39000000000004,17.289310344827587,5,260,2010-12-10 13:32:00,2011-01-31 16:59:00,52,311
15882.0,516.36,22.450434782608696,4,276,2010-12-06 13:01:00,2011-05-25 11:35:00,169,198
15883.0,396.48,8.091428571428573,2,223,2011-11-06 14:50:00,2011-12-07 17:05:00,31,1
15885.0,379.35,21.075000000000003,3,111,2011-02-03 15:28:00,2011-09-08 10:43:00,216,92
15886.0,181.09,15.090833333333334,1,147,2011-10-10 14:25:00,2011-10-10 14:25:00,0,59
15888.0,168.31,14.025833333333333,1,76,2011-09-20 12:30:00,2011-09-20 12:30:00,0,80
15889.0,446.87,4.80505376344086,2,215,2010-12-05 15:12:00,2011-07-06 11:10:00,212,156
15891.0,524.52,8.459999999999999,1,442,2011-04-27 12:35:00,2011-04-27 12:35:00,0,226
15894.0,263.55,6.4280487804878055,2,168,2010-12-05 14:06:00,2011-03-31 13:50:00,115,252
15895.0,179.17,16.288181818181815,1,94,2011-07-13 10:27:00,2011-07-13 10:27:00,0,149
15897.0,222.05,9.252083333333333,2,261,2011-05-29 13:32:00,2011-05-29 13:50:00,0,193
15898.0,1388.88,16.149767441860465,5,570,2010-12-06 11:01:00,2011-12-08 15:23:00,367,0
15899.0,56.25,14.0625,1,39,2010-12-06 10:36:00,2010-12-06 10:36:00,0,368
15900.0,351.11,6.884509803921569,1,221,2011-11-16 12:19:00,2011-11-16 12:19:00,0,23
15901.0,363.88,3.136896551724138,3,384,2011-07-08 12:18:00,2011-11-23 12:43:00,138,16
15903.0,5126.76,69.28054054054054,7,2410,2011-02-17 14:04:00,2011-11-30 08:08:00,285,9
15904.0,164.68,5.489333333333334,1,84,2011-12-01 14:50:00,2011-12-01 14:50:00,0,7
15906.0,1567.69,10.451266666666667,7,544,2011-03-29 13:28:00,2011-11-20 12:24:00,235,19
15907.0,967.45,3.8853413654618474,3,509,2011-05-13 13:01:00,2011-12-06 12:21:00,206,3
15909.0,191.94,27.419999999999998,1,98,2011-06-19 10:38:00,2011-06-19 10:38:00,0,173
15910.0,1232.18,4.614906367041199,8,1015,2011-01-27 11:55:00,2011-12-09 10:51:00,315,0
15912.0,264.62,13.927368421052632,2,185,2011-04-20 17:10:00,2011-06-14 14:29:00,54,177
15916.0,1528.09,9.858645161290323,8,757,2010-12-08 13:07:00,2011-11-23 13:46:00,350,15
15917.0,123.1,10.258333333333333,1,42,2011-04-06 10:40:00,2011-04-06 10:40:00,0,247
15918.0,334.23,8.35575,2,153,2011-03-13 15:55:00,2011-06-02 11:42:00,80,190
15919.0,639.89,4.4747552447552446,2,545,2010-12-06 11:26:00,2011-11-20 11:28:00,349,19
15920.0,167.5,2.7916666666666665,4,99,2011-07-08 15:16:00,2011-07-08 15:31:00,0,153
15921.0,336.03000000000003,13.441200000000002,1,166,2011-06-20 11:03:00,2011-06-20 11:03:00,0,172
15922.0,369.5,33.59090909090909,1,138,2010-12-01 13:51:00,2010-12-01 13:51:00,0,372
15923.0,127.08,6.051428571428572,1,122,2010-12-02 12:16:00,2010-12-02 12:16:00,0,372
15925.0,207.15,17.2625,1,93,2011-05-29 15:35:00,2011-05-29 15:35:00,0,193
15930.0,426.63,20.315714285714286,1,139,2011-10-03 14:52:00,2011-10-03 14:52:00,0,66
15932.0,2495.87,21.703217391304346,8,2325,2011-02-23 14:50:00,2011-12-05 17:13:00,285,3
15933.0,1107.46,14.965675675675676,3,885,2011-09-14 12:05:00,2011-11-18 13:14:00,65,20
15935.0,416.86,34.73833333333334,2,115,2011-04-12 09:35:00,2011-04-14 13:27:00,2,238
15937.0,145.35,20.764285714285712,1,73,2011-10-06 15:48:00,2011-10-06 15:48:00,0,63
15938.0,404.58,22.476666666666667,5,240,2011-01-20 10:11:00,2011-08-19 12:56:00,211,111
15939.0,6115.01,80.46065789473684,15,4728,2011-01-12 12:43:00,2011-09-11 11:30:00,241,89
15940.0,35.8,35.8,1,4,2011-02-01 16:18:00,2011-02-01 16:18:00,0,310
15942.0,337.44,24.102857142857143,1,232,2011-07-29 09:01:00,2011-07-29 09:01:00,0,133
15944.0,325.1,54.18333333333334,1,50,2011-03-08 10:33:00,2011-03-08 10:33:00,0,276
15945.0,181.0,90.5,1,52,2010-12-09 13:14:00,2010-12-09 13:14:00,0,364
15947.0,1708.24,58.9048275862069,1,898,2011-09-18 10:46:00,2011-09-18 10:46:00,0,82
15948.0,955.24,15.920666666666667,2,567,2011-10-27 08:35:00,2011-12-01 15:32:00,35,7
15949.0,364.72,19.19578947368421,2,284,2011-09-29 17:34:00,2011-11-23 09:09:00,54,16
15950.0,1765.51,18.015408163265306,4,729,2010-12-15 11:56:00,2011-11-08 11:09:00,327,31
15951.0,708.22,17.273658536585366,2,313,2011-02-27 11:57:00,2011-12-01 08:34:00,276,8
15952.0,806.57,8.863406593406594,4,399,2011-04-28 12:55:00,2011-11-06 11:18:00,191,33
15953.0,1659.3799999999999,16.932448979591836,8,892,2010-12-05 15:15:00,2011-11-24 15:32:00,354,14
15955.0,4416.26,24.13256830601093,14,2135,2010-12-02 11:22:00,2011-11-15 14:15:00,348,23
15957.0,428.89,10.211666666666666,1,211,2011-11-08 12:14:00,2011-11-08 12:14:00,0,31
15958.0,104.35,14.907142857142857,1,33,2011-09-26 13:41:00,2011-09-26 13:41:00,0,73
15963.0,470.76,16.812857142857144,2,298,2011-10-25 13:05:00,2011-11-20 11:33:00,25,19
15965.0,845.64,6.931475409836065,4,453,2010-12-07 13:18:00,2011-11-22 16:44:00,350,16
15967.0,418.83,4.986071428571428,2,211,2011-01-25 11:57:00,2011-11-16 15:41:00,295,22
15969.0,666.1,33.305,3,124,2011-06-07 12:19:00,2011-12-07 11:06:00,182,2
15970.0,314.1,28.55454545454546,1,116,2011-02-09 12:08:00,2011-02-09 12:08:00,0,303
15971.0,4199.85,119.9957142857143,12,1717,2011-02-01 16:47:00,2011-11-22 12:50:00,293,17
15973.0,307.82000000000005,76.95500000000001,1,106,2010-12-08 11:42:00,2010-12-08 11:42:00,0,366
15974.0,3442.15,19.557670454545455,7,2262,2011-02-24 10:10:00,2011-10-31 13:13:00,249,38
15975.0,371.01,15.45875,1,243,2011-09-16 13:33:00,2011-09-16 13:33:00,0,83
15976.0,430.94,4.39734693877551,2,277,2011-05-03 17:12:00,2011-06-27 13:00:00,54,164
15977.0,1054.73,16.226615384615386,2,1016,2011-10-31 16:24:00,2011-11-22 13:29:00,21,16
15978.0,1098.78,22.42408163265306,1,888,2011-09-23 15:21:00,2011-09-23 15:21:00,0,76
15980.0,2398.86,55.78744186046512,3,1560,2011-03-30 15:05:00,2011-09-12 09:41:00,165,88
15981.0,3408.48,35.13896907216495,8,1866,2011-02-01 13:50:00,2011-11-15 08:00:00,286,24
15983.0,1475.02,13.053274336283186,4,892,2010-12-01 12:15:00,2011-11-17 17:34:00,351,21
15984.0,2837.67,10.50988888888889,10,1843,2010-12-06 13:21:00,2011-12-07 12:16:00,365,2
15985.0,1142.42,30.876216216216218,2,1086,2011-04-17 11:04:00,2011-08-08 16:31:00,113,122
15986.0,168.12,12.008571428571429,1,268,2011-11-09 15:17:00,2011-11-09 15:17:00,0,29
15987.0,1451.28,10.366285714285715,7,1556,2010-12-06 08:34:00,2011-11-27 15:38:00,356,11
15988.0,158.03,5.852962962962963,1,181,2011-11-20 13:23:00,2011-11-20 13:23:00,0,18
15990.0,792.11,15.232884615384616,2,443,2011-02-25 15:35:00,2011-10-26 15:58:00,243,43
15992.0,41.989999999999995,13.996666666666664,1,17,2011-12-06 11:00:00,2011-12-06 11:00:00,0,3
15993.0,2797.57,5.068061594202899,7,2051,2011-10-26 16:21:00,2011-12-01 10:45:00,35,8
15994.0,427.07,12.202,1,177,2011-10-16 12:28:00,2011-10-16 12:28:00,0,54
15996.0,1060.68,8.159076923076924,6,384,2010-12-08 15:59:00,2011-09-12 15:14:00,277,87
15998.0,3089.97,6.106660079051383,5,2041,2010-12-12 13:32:00,2011-11-03 12:45:00,325,36
16000.0,12393.7,1377.0777777777778,3,5110,2011-12-07 12:14:00,2011-12-07 12:17:00,0,2
16003.0,2735.37,26.556990291262135,5,1185,2010-12-15 12:09:00,2011-11-10 09:57:00,329,29
16005.0,615.39,2.822889908256881,4,300,2011-03-14 11:46:00,2011-11-27 13:47:00,258,11
16006.0,101.4,12.675,1,84,2011-05-12 13:12:00,2011-05-12 13:12:00,0,210
16007.0,1701.94,4.420623376623377,4,1393,2011-05-08 13:32:00,2011-10-23 11:05:00,167,47
16008.0,478.78,14.508484848484848,3,323,2011-05-19 10:54:00,2011-11-16 10:32:00,180,23
16009.0,992.71,11.030111111111111,4,378,2011-07-03 11:26:00,2011-11-17 16:51:00,137,21
16010.0,407.5,4.738372093023256,3,210,2010-12-12 12:18:00,2011-04-08 10:14:00,116,245
16011.0,3362.71,15.86183962264151,16,2042,2010-12-08 16:34:00,2011-12-01 16:31:00,357,7
16012.0,1415.29,15.05627659574468,3,799,2011-07-07 18:02:00,2011-11-04 13:25:00,119,34
16013.0,37130.6,267.126618705036,47,15536,2010-12-03 13:09:00,2011-12-06 10:36:00,367,3
16014.0,662.38,4.5681379310344825,3,265,2011-02-21 17:42:00,2011-11-02 12:04:00,253,37
16015.0,705.39,3.875769230769231,3,909,2011-10-21 12:56:00,2011-12-06 10:58:00,45,3
16016.0,1508.76,6.420255319148936,8,620,2010-12-08 12:36:00,2011-12-06 14:35:00,363,2
16017.0,211.88,6.62125,1,102,2011-10-23 12:56:00,2011-10-23 12:56:00,0,46
16018.0,408.90000000000003,14.60357142857143,2,190,2011-06-12 13:52:00,2011-10-31 14:13:00,141,38
16019.0,3786.2400000000002,23.664,9,1733,2010-12-10 12:29:00,2011-10-24 11:51:00,317,46
16020.0,851.01,18.500217391304346,3,487,2011-10-05 13:54:00,2011-11-23 11:18:00,48,16
16022.0,628.28,8.266842105263157,1,261,2011-03-24 13:16:00,2011-03-24 13:16:00,0,259
16023.0,719.81,7.126831683168317,3,358,2011-03-18 13:32:00,2011-10-24 16:34:00,220,45
16024.0,251.24,3.925625,1,398,2011-11-27 13:26:00,2011-11-27 13:26:00,0,11
16025.0,439.65999999999997,15.702142857142857,1,338,2011-11-10 11:45:00,2011-11-10 11:45:00,0,29
16026.0,236.09,7.3778125,1,243,2011-10-27 13:53:00,2011-10-27 13:53:00,0,42
16027.0,934.62,58.41375,6,1147,2011-02-10 12:19:00,2011-09-09 10:47:00,210,91
16029.0,81024.84,334.813388429752,63,40208,2010-12-01 09:57:00,2011-11-01 10:27:00,335,38
16030.0,331.24,11.422068965517242,1,283,2011-02-03 11:28:00,2011-02-03 11:28:00,0,309
16031.0,548.94,5.489400000000001,2,423,2011-04-06 14:23:00,2011-09-08 13:07:00,154,91
16033.0,8816.4,7.754089709762533,20,3539,2010-12-05 10:36:00,2011-12-04 12:44:00,364,5
16034.0,437.7,19.895454545454545,3,242,2011-01-11 11:54:00,2011-05-27 16:17:00,136,195
16036.0,758.92,13.798545454545454,2,716,2011-03-21 13:01:00,2011-09-13 14:53:00,176,86
16037.0,855.02,21.923589743589744,3,428,2010-12-16 10:18:00,2011-03-15 09:13:00,88,269
16038.0,471.78000000000003,18.145384615384618,3,244,2011-05-22 11:29:00,2011-12-02 12:40:00,194,7
16040.0,1313.55,20.20846153846154,3,684,2011-03-16 09:58:00,2011-10-05 13:47:00,203,64
16041.0,3166.4,527.7333333333333,3,1584,2011-07-21 16:27:00,2011-11-09 12:25:00,110,30
16042.0,1197.27,16.862957746478873,5,755,2011-01-11 13:25:00,2011-11-17 17:50:00,310,21
16043.0,773.99,19.845897435897434,4,503,2011-01-26 11:14:00,2011-11-02 12:50:00,280,37
16045.0,1340.7,16.15301204819277,4,897,2011-02-22 14:55:00,2011-08-12 12:41:00,170,119
16048.0,256.44,32.055,2,144,2010-12-01 15:27:00,2010-12-01 15:28:00,0,372
