CustomerID,total_revenue,avg_order_value,invoice_count,total_quantity,first_purchase,last_purchase,tenure_days,recency_days,churn_flag,purchase_frequency,raw_clv,risk_adjusted_clv,effective_tenure_days
15376.0,1233.36,10.541538461538462,3,619,2011-05-01 13:45:00,2011-10-30 15:04:00,182,39,0,0.016483516483516484,31.624615384615385,31.624615384615385,182
15379.0,3703.29,19.089123711340207,7,2305,2010-12-16 13:02:00,2011-06-23 13:13:00,189,168,0,0.037037037037037035,133.62386597938143,133.62386597938143,189
15380.0,1690.2600000000002,46.95166666666668,5,376,2010-12-09 15:01:00,2011-12-01 12:13:00,356,8,0,0.014044943820224719,234.75833333333338,234.75833333333338,356
15381.0,596.85,74.60625,2,171,2011-03-16 13:44:00,2011-05-10 11:55:00,54,213,1,0.037037037037037035,149.21249999999998,0.0,54
15382.0,5955.71,19.7208940397351,6,4012,2011-02-17 12:01:00,2011-11-25 10:58:00,280,14,0,0.02142857142857143,118.3253642384106,118.3253642384106,280
15384.0,642.41,15.668536585365851,2,596,2010-12-15 11:34:00,2011-06-23 10:57:00,189,169,0,0.010582010582010581,31.3370731707317,31.3370731707317,189
15385.0,316.88,26.406666666666663,1,161,2011-10-30 15:11:00,2011-10-30 15:11:00,0,39,0,1.0,0.0,0.0,30
15386.0,394.14,12.714193548387096,1,446,2011-06-06 13:47:00,2011-06-06 13:47:00,0,185,1,1.0,0.0,0.0,30
15388.0,140.54,14.053999999999998,1,88,2011-03-14 13:53:00,2011-03-14 13:53:00,0,269,1,1.0,0.0,0.0,30
15389.0,500.0,500.0,1,400,2011-06-20 16:18:00,2011-06-20 16:18:00,0,171,0,1.0,0.0,0.0,30
15392.0,1535.53,18.28011904761905,4,1277,2010-12-14 15:50:00,2011-12-05 11:01:00,355,4,0,0.011267605633802818,73.1204761904762,73.1204761904762,355
15393.0,231.86,19.32166666666667,2,150,2011-03-03 16:58:00,2011-11-23 16:48:00,264,15,0,0.007575757575757576,38.643333333333345,38.643333333333345,264
15394.0,2183.54,25.68870588235294,4,910,2010-12-16 12:46:00,2011-11-30 11:49:00,348,9,0,0.011494252873563218,102.75482352941177,102.75482352941177,348
15395.0,107.45,15.35,1,17,2011-01-18 12:40:00,2011-01-18 12:40:00,0,325,1,1.0,0.0,0.0,30
15396.0,288.18,20.58428571428572,1,122,2011-08-19 10:56:00,2011-08-19 10:56:00,0,112,0,1.0,0.0,0.0,30
15397.0,94.0,15.666666666666666,1,20,2011-02-23 09:25:00,2011-02-23 09:25:00,0,289,1,1.0,0.0,0.0,30
15398.0,1345.53,18.43191780821918,2,769,2011-09-22 14:56:00,2011-11-23 16:47:00,62,15,0,0.03225806451612903,36.86383561643835,36.86383561643835,62
15399.0,815.77,16.3154,3,611,2011-09-21 15:57:00,2011-12-08 13:04:00,77,0,0,0.03896103896103896,48.9462,48.9462,77
15400.0,716.2,59.68333333333334,5,390,2011-03-06 11:27:00,2011-09-08 13:57:00,186,91,0,0.026881720430107527,298.4166666666667,298.4166666666667,186
15402.0,626.77,14.923095238095238,2,694,2011-05-27 13:32:00,2011-07-14 12:17:00,47,148,0,0.0425531914893617,29.846190476190472,29.846190476190472,47
15405.0,349.1,43.6375,1,193,2011-06-03 14:44:00,2011-06-03 14:44:00,0,188,1,1.0,0.0,0.0,30
15406.0,510.71,9.636037735849058,2,254,2011-02-11 16:19:00,2011-11-08 13:22:00,269,30,0,0.007434944237918215,19.272075471698116,19.272075471698116,269
15407.0,1056.44,6.90483660130719,4,558,2011-02-07 13:18:00,2011-11-06 11:55:00,271,33,0,0.014760147601476014,27.61934640522876,27.61934640522876,271
15408.0,267.18,7.858235294117647,1,106,2011-03-20 15:02:00,2011-03-20 15:02:00,0,263,1,1.0,0.0,0.0,30
15410.0,3450.84,28.285573770491805,8,1200,2011-03-23 10:15:00,2011-09-16 14:47:00,177,83,0,0.04519774011299435,226.2845901639344,226.2845901639344,177
15411.0,1358.88,13.726060606060608,4,530,2011-06-10 12:30:00,2011-11-13 15:19:00,156,25,0,0.02564102564102564,54.90424242424243,54.90424242424243,156
15412.0,190.53,19.053,1,108,2011-06-21 15:24:00,2011-06-21 15:24:00,0,170,0,1.0,0.0,0.0,30
15414.0,774.9000000000001,19.86923076923077,3,443,2011-04-11 13:45:00,2011-11-30 09:50:00,232,9,0,0.01293103448275862,59.60769230769231,59.60769230769231,232
15415.0,572.8100000000001,11.933541666666668,1,575,2011-01-30 14:13:00,2011-01-30 14:13:00,0,312,1,1.0,0.0,0.0,30
15416.0,3984.32,20.75166666666667,4,2090,2011-03-02 08:41:00,2011-10-06 09:38:00,218,64,0,0.01834862385321101,83.00666666666667,83.00666666666667,218
15417.0,508.8,18.17142857142857,1,284,2011-09-15 15:26:00,2011-09-15 15:26:00,0,84,0,1.0,0.0,0.0,30
15419.0,135.86,16.9825,1,230,2011-11-15 09:23:00,2011-11-15 09:23:00,0,24,0,1.0,0.0,0.0,30
15421.0,950.36,17.93132075471698,4,500,2011-02-02 14:36:00,2011-10-12 09:20:00,251,58,0,0.01593625498007968,71.72528301886793,71.72528301886793,251
15422.0,97.7,16.283333333333335,2,38,2011-01-20 14:17:00,2011-01-20 16:17:00,0,322,1,2.0,0.0,0.0,30
15423.0,43.5,21.75,1,101,2011-11-01 14:01:00,2011-11-01 14:01:00,0,37,0,1.0,0.0,0.0,30
15424.0,383.34,22.54941176470588,2,554,2011-03-30 13:00:00,2011-03-30 13:02:00,0,253,1,2.0,0.0,0.0,30
15426.0,1447.39,4.956815068493151,5,674,2010-12-05 13:55:00,2011-11-20 15:36:00,350,18,0,0.014285714285714285,24.784075342465755,24.784075342465755,350
15427.0,1483.14,4.84686274509804,3,1013,2011-10-23 14:47:00,2011-11-06 14:29:00,13,32,0,0.23076923076923078,14.54058823529412,14.54058823529412,30
15428.0,93.78,15.63,1,102,2011-11-24 16:54:00,2011-11-24 16:54:00,0,14,0,1.0,0.0,0.0,30
15429.0,397.35,4.845731707317073,2,380,2011-09-25 13:42:00,2011-11-13 12:28:00,48,26,0,0.041666666666666664,9.691463414634146,9.691463414634146,48
15432.0,171.19,17.119,1,65,2011-11-16 16:30:00,2011-11-16 16:30:00,0,22,0,1.0,0.0,0.0,30
15433.0,533.3,13.00731707317073,2,534,2011-03-17 14:12:00,2011-05-10 10:45:00,53,213,1,0.03773584905660377,26.01463414634146,0.0,53
15434.0,1041.48,18.936,5,647,2011-05-23 14:18:00,2011-12-01 13:33:00,191,7,0,0.02617801047120419,94.68,94.68,191
15435.0,149.29,5.147931034482759,1,54,2011-11-17 16:39:00,2011-11-17 16:39:00,0,21,0,1.0,0.0,0.0,30
15436.0,1122.53,3.4119452887538,3,613,2011-04-19 16:52:00,2011-11-27 16:05:00,221,11,0,0.013574660633484163,10.235835866261402,10.235835866261402,221
15437.0,200.16,4.448,1,79,2011-03-22 13:11:00,2011-03-22 13:11:00,0,261,1,1.0,0.0,0.0,30
15438.0,156.57999999999998,6.263199999999999,1,59,2011-07-31 14:19:00,2011-07-31 14:19:00,0,130,0,1.0,0.0,0.0,30
15440.0,383.68,6.188387096774194,3,197,2011-05-15 11:30:00,2011-10-16 12:16:00,154,54,0,0.01948051948051948,18.565161290322582,18.565161290322582,154
15442.0,594.0,297.0,1,120,2011-04-05 12:24:00,2011-04-05 12:24:00,0,248,1,1.0,0.0,0.0,30
15443.0,3236.91,8.473586387434555,7,1663,2011-01-23 13:25:00,2011-12-08 10:40:00,318,1,0,0.0220125786163522,59.31510471204188,59.31510471204188,318
15444.0,1418.26,6.476073059360731,2,764,2011-10-30 16:12:00,2011-11-30 17:37:00,31,8,0,0.06451612903225806,12.95214611872146,12.95214611872146,31
15445.0,113.5,22.7,1,58,2011-03-20 15:06:00,2011-03-20 15:06:00,0,263,1,1.0,0.0,0.0,30
15447.0,155.17,17.24111111111111,1,85,2011-01-13 11:26:00,2011-01-13 11:26:00,0,330,1,1.0,0.0,0.0,30
15448.0,494.64,17.665714285714284,1,232,2011-01-31 10:42:00,2011-01-31 10:42:00,0,312,1,1.0,0.0,0.0,30
15449.0,974.52,16.242,3,812,2011-03-23 10:43:00,2011-11-13 15:02:00,235,25,0,0.01276595744680851,48.726,48.726,235
15450.0,429.84,14.328,1,376,2011-11-09 17:11:00,2011-11-09 17:11:00,0,29,0,1.0,0.0,0.0,30
15452.0,538.73,9.28844827586207,3,283,2011-03-20 15:21:00,2011-11-10 12:13:00,234,29,0,0.01282051282051282,27.86534482758621,27.86534482758621,234
15453.0,1388.37,4.854440559440559,7,845,2011-06-05 12:37:00,2011-12-08 10:59:00,185,1,0,0.03783783783783784,33.98108391608391,33.98108391608391,185
15454.0,179.1,7.164,1,86,2010-12-12 14:21:00,2010-12-12 14:21:00,0,361,1,1.0,0.0,0.0,30
15456.0,447.22,7.453666666666667,3,660,2010-12-15 15:34:00,2011-03-01 13:51:00,75,282,1,0.04,22.361,0.0,75
15457.0,237.07,4.087413793103448,1,132,2011-03-22 15:31:00,2011-03-22 15:31:00,0,261,1,1.0,0.0,0.0,30
15458.0,161.64,23.09142857142857,1,156,2011-11-14 13:08:00,2011-11-14 13:08:00,0,24,0,1.0,0.0,0.0,30
15460.0,216.76,3.737241379310345,1,109,2010-12-20 16:08:00,2010-12-20 16:08:00,0,353,1,1.0,0.0,0.0,30
15462.0,234.6,21.327272727272728,3,172,2011-06-05 15:36:00,2011-09-06 13:11:00,92,93,0,0.03260869565217391,63.98181818181818,63.98181818181818,92
15463.0,126.14,18.02,1,106,2011-11-10 12:57:00,2011-11-10 12:57:00,0,28,0,1.0,0.0,0.0,30
15464.0,1048.85,6.680573248407643,1,350,2011-01-05 15:56:00,2011-01-05 15:56:00,0,337,1,1.0,0.0,0.0,30
15465.0,7354.62,75.82082474226804,18,1257,2010-12-05 10:12:00,2011-11-20 10:11:00,349,19,0,0.05157593123209169,1364.7748453608249,1364.7748453608249,349
15466.0,334.53,5.868947368421052,1,246,2011-09-15 14:08:00,2011-09-15 14:08:00,0,84,0,1.0,0.0,0.0,30
15467.0,524.88,10.093846153846156,3,310,2011-07-10 14:42:00,2011-11-30 14:17:00,142,8,0,0.02112676056338028,30.281538461538467,30.281538461538467,142
15468.0,467.51,19.47958333333333,2,155,2011-10-19 13:38:00,2011-10-19 13:49:00,0,50,0,2.0,0.0,0.0,30
15469.0,538.55,22.43958333333333,2,153,2011-08-11 16:54:00,2011-10-20 16:21:00,69,49,0,0.028985507246376812,44.87916666666666,44.87916666666666,69
15471.0,469.48,6.097142857142857,1,266,2011-12-07 14:12:00,2011-12-07 14:12:00,0,1,0,1.0,0.0,0.0,30
15472.0,371.56,4.888947368421053,1,251,2011-08-18 15:17:00,2011-08-18 15:17:00,0,112,0,1.0,0.0,0.0,30
15473.0,1771.2,161.01818181818183,7,672,2011-10-10 11:12:00,2011-11-25 15:15:00,46,13,0,0.15217391304347827,1127.1272727272728,1127.1272727272728,46
15475.0,454.11,15.658965517241375,1,319,2011-09-23 15:20:00,2011-09-23 15:20:00,0,76,0,1.0,0.0,0.0,30
15478.0,1441.42,31.33521739130435,2,585,2011-10-14 11:09:00,2011-10-30 14:19:00,16,39,0,0.125,62.6704347826087,62.6704347826087,30
15480.0,905.5,20.122222222222224,1,303,2011-08-15 14:32:00,2011-08-15 14:32:00,0,115,0,1.0,0.0,0.0,30
15482.0,11054.96,112.80571428571427,12,5020,2010-12-16 10:08:00,2011-11-24 10:46:00,343,15,0,0.03498542274052478,1353.6685714285713,1353.6685714285713,343
15483.0,233.81,2.656931818181818,4,295,2011-03-18 12:26:00,2011-07-01 13:07:00,105,160,0,0.0380952380952381,10.627727272727274,10.627727272727274,105
15484.0,3594.31,19.11867021276596,4,3152,2011-09-22 13:31:00,2011-12-08 15:03:00,77,0,0,0.05194805194805195,76.47468085106384,76.47468085106384,77
15485.0,2575.0,29.94186046511628,3,1306,2010-12-01 13:23:00,2011-11-09 14:31:00,343,29,0,0.008746355685131196,89.82558139534885,89.82558139534885,343
15488.0,91.32,45.66,1,73,2011-09-08 10:11:00,2011-09-08 10:11:00,0,92,0,1.0,0.0,0.0,30
15489.0,1134.28,22.6856,3,608,2011-05-12 12:54:00,2011-11-17 08:53:00,188,22,0,0.015957446808510637,68.0568,68.0568,188
15491.0,3100.09,20.130454545454548,6,1646,2011-04-18 10:04:00,2011-09-05 15:56:00,140,94,0,0.04285714285714286,120.78272727272729,120.78272727272729,140
15492.0,659.4599999999999,18.84171428571428,2,483,2011-09-26 14:02:00,2011-11-11 14:53:00,46,27,0,0.043478260869565216,37.68342857142856,37.68342857142856,46
15493.0,2001.8,6.74006734006734,5,560,2011-03-14 11:44:00,2011-11-07 12:04:00,238,32,0,0.02100840336134454,33.700336700336706,33.700336700336706,238
15494.0,1299.23,10.39384,2,1148,2011-08-10 15:29:00,2011-11-18 14:51:00,99,20,0,0.020202020202020204,20.787680000000005,20.787680000000005,99
15497.0,1262.2,84.14666666666668,2,624,2011-01-24 10:01:00,2011-11-22 11:51:00,302,17,0,0.006622516556291391,168.29333333333335,168.29333333333335,302
15498.0,13316.4,26.00859375,27,6105,2010-12-08 12:29:00,2011-12-07 12:48:00,364,2,0,0.07417582417582418,702.23203125,702.23203125,364
15500.0,1131.56,16.640588235294118,4,572,2011-09-19 13:47:00,2011-12-01 13:47:00,73,7,0,0.0547945205479452,66.56235294117647,66.56235294117647,73
15502.0,10384.93,48.75553990610329,12,4236,2010-12-05 15:40:00,2011-11-24 12:48:00,353,15,0,0.0339943342776204,585.0664788732395,585.0664788732395,353
15503.0,147.09,2.1012857142857144,1,74,2010-12-12 10:57:00,2010-12-12 10:57:00,0,362,1,1.0,0.0,0.0,30
15504.0,52.83,4.063846153846153,1,33,2011-09-19 13:45:00,2011-09-19 13:45:00,0,80,0,1.0,0.0,0.0,30
15505.0,3610.96,37.22639175257732,5,2390,2011-07-07 13:33:00,2011-10-18 07:56:00,102,52,0,0.049019607843137254,186.1319587628866,186.1319587628866,102
15506.0,979.26,5.971097560975609,3,848,2011-07-24 11:45:00,2011-11-17 12:11:00,116,22,0,0.02586206896551724,17.913292682926826,17.913292682926826,116
15507.0,492.36,10.703478260869565,1,162,2011-06-21 11:19:00,2011-06-21 11:19:00,0,171,0,1.0,0.0,0.0,30
15508.0,1000.27,10.8725,6,440,2011-04-18 15:31:00,2011-06-03 15:43:00,46,188,1,0.13043478260869565,65.235,0.0,46
15510.0,250.0,250.0,1,2,2011-01-13 12:10:00,2011-01-13 12:10:00,0,330,1,1.0,0.0,0.0,30
15511.0,909.23,5.6826875,5,271,2011-09-15 15:05:00,2011-11-28 09:43:00,73,11,0,0.0684931506849315,28.4134375,28.4134375,73
15512.0,121.0,17.285714285714285,2,68,2010-12-15 12:01:00,2011-07-07 10:20:00,203,155,0,0.009852216748768473,34.57142857142857,34.57142857142857,203
15513.0,14758.22,47.91629870129871,19,5709,2010-12-01 11:22:00,2011-11-06 14:36:00,340,32,0,0.05588235294117647,910.4096753246755,910.4096753246755,340
15514.0,4139.46,23.255393258426967,11,2160,2010-12-10 13:50:00,2011-11-27 14:40:00,352,11,0,0.03125,255.80932584269664,255.80932584269664,352
15516.0,62.43,4.162,3,27,2011-10-24 11:33:00,2011-10-26 10:51:00,1,44,0,3.0,12.486,12.486,30
15517.0,267.03,9.89,1,293,2011-04-20 14:02:00,2011-04-20 14:02:00,0,232,1,1.0,0.0,0.0,30
15518.0,1942.45,9.076869158878504,8,1273,2011-01-11 12:55:00,2011-10-06 13:05:00,268,63,0,0.029850746268656716,72.61495327102803,72.61495327102803,268
15520.0,343.5,19.08333333333333,1,314,2011-12-08 10:58:00,2011-12-08 10:58:00,0,1,0,1.0,0.0,0.0,30
15521.0,3000.2,16.217297297297296,8,1836,2011-03-30 09:15:00,2011-10-30 13:42:00,214,39,0,0.037383177570093455,129.73837837837834,129.73837837837834,214
15522.0,398.84,6.99719298245614,2,573,2011-09-13 12:26:00,2011-11-07 11:26:00,54,32,0,0.037037037037037035,13.99438596491228,13.99438596491228,54
15523.0,412.0100000000001,41.20100000000001,1,132,2011-09-16 16:29:00,2011-09-16 16:29:00,0,83,0,1.0,0.0,0.0,30
15524.0,440.0,440.0,1,4,2011-11-15 12:09:00,2011-11-15 12:09:00,0,24,0,1.0,0.0,0.0,30
15525.0,825.92,4.64,3,416,2010-12-01 13:17:00,2011-12-07 14:43:00,371,1,0,0.008086253369272238,13.919999999999998,13.919999999999998,371
15526.0,148.44,37.11,2,24,2011-11-06 15:01:00,2011-11-06 15:04:00,0,32,0,2.0,0.0,0.0,30
15527.0,2429.78,14.906625766871167,8,992,2010-12-20 14:15:00,2011-11-21 12:17:00,335,18,0,0.023880597014925373,119.25300613496935,119.25300613496935,335
15528.0,229.33,8.820384615384615,1,123,2011-03-30 16:14:00,2011-03-30 16:14:00,0,253,1,1.0,0.0,0.0,30
15529.0,3995.23,5.945282738095238,11,3496,2010-12-08 12:24:00,2011-11-17 11:29:00,343,22,0,0.03206997084548105,65.39811011904762,65.39811011904762,343
15530.0,1502.35,13.910648148148148,4,950,2011-04-07 11:16:00,2011-11-18 12:25:00,225,21,0,0.017777777777777778,55.64259259259259,55.64259259259259,225
15531.0,2007.44,8.804561403508773,2,1105,2011-11-09 17:47:00,2011-12-01 18:43:00,22,7,0,0.09090909090909091,17.609122807017545,17.609122807017545,30
15532.0,1580.93,6.1755078125,4,521,2010-12-16 16:45:00,2011-11-14 14:51:00,332,24,0,0.012048192771084338,24.70203125,24.70203125,332
15533.0,807.57,9.729759036144578,3,289,2011-09-11 15:41:00,2011-11-20 15:35:00,69,18,0,0.043478260869565216,29.189277108433735,29.189277108433735,69
15535.0,536.4,7.152,4,143,2011-01-16 12:35:00,2011-06-19 16:02:00,154,172,0,0.025974025974025976,28.608,28.608,154
15537.0,110.92,4.621666666666667,1,29,2011-06-29 13:10:00,2011-06-29 13:10:00,0,162,0,1.0,0.0,0.0,30
15539.0,538.46,13.13317073170732,1,410,2011-12-02 13:36:00,2011-12-02 13:36:00,0,6,0,1.0,0.0,0.0,30
15540.0,213.3,14.22,1,200,2011-11-28 13:51:00,2011-11-28 13:51:00,0,10,0,1.0,0.0,0.0,30
15541.0,85.13000000000001,2.9355172413793107,1,49,2011-08-17 14:58:00,2011-08-17 14:58:00,0,113,0,1.0,0.0,0.0,30
15543.0,127.86,4.566428571428571,1,86,2011-02-24 15:26:00,2011-02-24 15:26:00,0,287,1,1.0,0.0,0.0,30
15544.0,3546.71,13.693861003861004,9,3109,2010-12-02 12:47:00,2011-11-30 16:43:00,363,8,0,0.024793388429752067,123.24474903474905,123.24474903474905,363
15545.0,292.72,3.613827160493827,2,163,2010-12-03 17:28:00,2011-10-16 13:24:00,316,53,0,0.006329113924050633,7.227654320987654,7.227654320987654,316
15547.0,4954.84,7.058176638176638,14,4032,2010-12-12 13:26:00,2011-12-02 12:52:00,354,6,0,0.03954802259887006,98.81447293447295,98.81447293447295,354
15549.0,1693.26,14.724,3,698,2011-01-27 15:38:00,2011-09-23 16:22:00,239,76,0,0.012552301255230125,44.172,44.172,239
15550.0,575.63,9.43655737704918,4,295,2011-02-11 12:49:00,2011-12-05 15:38:00,297,3,0,0.013468013468013467,37.74622950819672,37.74622950819672,297
15551.0,436.06,15.036551724137931,1,218,2011-11-03 12:37:00,2011-11-03 12:37:00,0,36,0,1.0,0.0,0.0,30
15552.0,90.12,5.301176470588236,1,60,2011-05-06 14:47:00,2011-05-06 14:47:00,0,216,1,1.0,0.0,0.0,30
15553.0,437.23,7.807678571428572,1,451,2011-10-10 14:02:00,2011-10-10 14:02:00,0,59,0,1.0,0.0,0.0,30
15554.0,217.2,15.514285714285714,1,74,2011-03-07 09:00:00,2011-03-07 09:00:00,0,277,1,1.0,0.0,0.0,30
15555.0,4805.17,5.345016685205784,16,4439,2010-12-05 14:45:00,2011-11-27 16:19:00,357,11,0,0.04481792717086835,85.52026696329254,85.52026696329254,357
15556.0,279.77,9.024838709677418,1,236,2011-11-15 16:08:00,2011-11-15 16:08:00,0,23,0,1.0,0.0,0.0,30
15557.0,473.65,23.6825,1,219,2011-11-11 12:46:00,2011-11-11 12:46:00,0,28,0,1.0,0.0,0.0,30
15561.0,800.59,29.651481481481483,4,267,2011-05-08 11:38:00,2011-11-28 11:07:00,203,11,0,0.019704433497536946,118.60592592592594,118.60592592592594,203
15562.0,134.55,134.55,1,39,2010-12-23 09:55:00,2010-12-23 09:55:00,0,351,1,1.0,0.0,0.0,30
15563.0,1400.44,12.393274336283186,4,1501,2010-12-16 11:27:00,2011-11-17 14:50:00,336,21,0,0.011904761904761904,49.573097345132744,49.573097345132744,336
15565.0,173.16,21.645,2,60,2011-09-30 10:44:00,2011-10-20 14:33:00,20,49,0,0.1,43.29,43.29,30
15567.0,186.01,26.572857142857146,1,223,2011-11-21 10:48:00,2011-11-21 10:48:00,0,18,0,1.0,0.0,0.0,30
15568.0,758.29,14.307358490566036,3,461,2011-09-27 14:37:00,2011-12-07 11:27:00,70,2,0,0.04285714285714286,42.92207547169811,42.92207547169811,70
15569.0,1375.71,44.37774193548388,5,666,2011-01-11 13:26:00,2011-08-28 10:15:00,228,103,0,0.021929824561403508,221.8887096774194,221.8887096774194,228
15570.0,4165.52,12.896346749226009,12,2067,2010-12-05 12:57:00,2011-12-02 14:47:00,362,6,0,0.03314917127071823,154.7561609907121,154.7561609907121,362
15571.0,650.4300000000001,11.411052631578947,4,264,2011-09-22 13:15:00,2011-11-28 10:02:00,66,11,0,0.06060606060606061,45.64421052631579,45.64421052631579,66
15572.0,2552.86,11.873767441860466,7,1229,2011-03-06 14:44:00,2011-12-05 10:09:00,273,4,0,0.02564102564102564,83.11637209302326,83.11637209302326,273
15573.0,607.45,5.840865384615385,2,363,2011-09-15 12:16:00,2011-11-08 11:38:00,53,31,0,0.03773584905660377,11.68173076923077,11.68173076923077,53
15574.0,702.25,4.180059523809524,4,349,2010-12-02 15:46:00,2011-06-15 12:01:00,194,177,0,0.020618556701030927,16.720238095238095,16.720238095238095,194
15576.0,940.67,20.90377777777778,1,404,2011-11-02 12:03:00,2011-11-02 12:03:00,0,37,0,1.0,0.0,0.0,30
15577.0,258.88,6.637948717948718,3,89,2011-02-07 13:32:00,2011-07-11 17:03:00,154,150,0,0.01948051948051948,19.913846153846155,19.913846153846155,154
15578.0,127.1,9.776923076923076,1,52,2011-06-30 13:03:00,2011-06-30 13:03:00,0,161,0,1.0,0.0,0.0,30
15579.0,348.6,6.835294117647059,2,120,2011-01-30 12:09:00,2011-10-02 12:45:00,245,68,0,0.00816326530612245,13.67058823529412,13.67058823529412,245
15581.0,3679.97,24.69778523489933,13,286,2010-12-08 14:38:00,2011-08-11 09:38:00,245,120,0,0.053061224489795916,321.0712080536913,321.0712080536913,245
15582.0,682.9100000000001,15.52068181818182,3,453,2011-05-03 13:36:00,2011-11-15 09:55:00,195,24,0,0.015384615384615385,46.56204545454546,46.56204545454546,195
15584.0,725.11,5.895203252032521,4,314,2011-06-30 16:39:00,2011-11-16 10:55:00,138,23,0,0.028985507246376812,23.580813008130086,23.580813008130086,138
15585.0,455.3,14.687096774193549,1,320,2011-06-16 08:38:00,2011-06-16 08:38:00,0,176,0,1.0,0.0,0.0,30
15587.0,913.68,101.52,4,312,2010-12-23 09:59:00,2011-10-20 13:37:00,301,49,0,0.013289036544850499,406.08,406.08,301
15589.0,478.53,16.501034482758623,3,243,2011-02-02 10:46:00,2011-03-29 09:54:00,54,255,1,0.05555555555555555,49.503103448275866,0.0,54
15592.0,388.58,16.190833333333334,1,354,2011-10-24 08:59:00,2011-10-24 08:59:00,0,46,0,1.0,0.0,0.0,30
15593.0,199.8,39.96,1,60,2011-09-30 11:46:00,2011-09-30 11:46:00,0,70,0,1.0,0.0,0.0,30
15594.0,1771.78,17.201747572815535,5,983,2011-04-19 10:08:00,2011-11-24 08:53:00,218,15,0,0.022935779816513763,86.00873786407767,86.00873786407767,218
15596.0,1406.59,18.2674025974026,5,561,2010-12-09 16:10:00,2011-08-31 10:55:00,264,100,0,0.01893939393939394,91.33701298701301,91.33701298701301,264
15597.0,324.57,14.753181818181815,1,279,2011-11-04 13:26:00,2011-11-04 13:26:00,0,34,0,1.0,0.0,0.0,30
15598.0,240.68,17.19142857142857,1,160,2011-10-17 16:04:00,2011-10-17 16:04:00,0,52,0,1.0,0.0,0.0,30
15599.0,761.74,14.648846153846154,2,718,2011-05-19 13:05:00,2011-11-13 11:44:00,177,26,0,0.011299435028248588,29.297692307692312,29.297692307692312,177
15601.0,6776.56,16.52819512195122,14,4983,2010-12-02 10:39:00,2011-11-28 15:15:00,361,10,0,0.038781163434903045,231.39473170731705,231.39473170731705,361
15602.0,1297.87,28.214565217391307,9,1137,2010-12-06 15:35:00,2011-12-01 14:14:00,359,7,0,0.025069637883008356,253.93108695652177,253.93108695652177,359
15603.0,48.48,24.24,1,96,2011-09-22 10:04:00,2011-09-22 10:04:00,0,78,0,1.0,0.0,0.0,30
15604.0,216.39,12.728823529411764,1,159,2011-10-18 14:47:00,2011-10-18 14:47:00,0,51,0,1.0,0.0,0.0,30
15605.0,1198.23,17.88402985074627,5,441,2010-12-01 13:38:00,2011-11-03 14:17:00,337,35,0,0.01483679525222552,89.42014925373135,89.42014925373135,337
15606.0,2920.16,37.92415584415584,9,892,2011-01-19 12:07:00,2011-10-09 15:47:00,263,60,0,0.034220532319391636,341.3174025974026,341.3174025974026,263
15607.0,104.76,8.05846153846154,1,202,2011-01-07 12:44:00,2011-01-07 12:44:00,0,336,1,1.0,0.0,0.0,30
15608.0,1093.68,18.228,4,714,2011-08-11 09:56:00,2011-11-11 13:20:00,92,27,0,0.043478260869565216,72.912,72.912,92
15609.0,298.48,18.655,1,148,2011-06-08 13:00:00,2011-06-08 13:00:00,0,183,1,1.0,0.0,0.0,30
15610.0,112.46,18.743333333333336,1,66,2011-10-19 10:36:00,2011-10-19 10:36:00,0,51,0,1.0,0.0,0.0,30
15611.0,1591.45,37.01046511627907,13,504,2011-01-09 11:32:00,2011-11-30 12:36:00,325,9,0,0.04,481.13604651162797,481.13604651162797,325
15612.0,195.15,32.525,2,52,2011-10-09 12:49:00,2011-11-03 14:52:00,25,35,0,0.08,65.05,65.05,30
15615.0,10399.74,24.585673758865248,23,5508,2010-12-15 16:21:00,2011-11-29 14:42:00,348,9,0,0.06609195402298851,565.4704964539008,565.4704964539008,348
15618.0,776.851,17.263355555555556,4,454,2011-07-26 10:13:00,2011-11-07 08:34:00,103,32,0,0.038834951456310676,69.05342222222221,69.05342222222221,103
15619.0,336.40000000000003,112.13333333333334,1,136,2011-11-29 08:14:00,2011-11-29 08:14:00,0,10,0,1.0,0.0,0.0,30
15620.0,1553.18,15.5318,3,915,2010-12-16 14:34:00,2011-10-14 12:41:00,301,56,0,0.009966777408637873,46.5954,46.5954,301
15621.0,1293.03,80.814375,4,501,2011-11-18 11:49:00,2011-12-05 14:01:00,17,3,0,0.23529411764705882,323.2575,323.2575,30
15622.0,3709.56,20.051675675675675,9,1674,2011-03-02 13:42:00,2011-10-27 16:44:00,239,42,0,0.03765690376569038,180.46508108108108,180.46508108108108,239
15623.0,301.03,15.843684210526314,1,125,2011-07-21 17:26:00,2011-07-21 17:26:00,0,140,0,1.0,0.0,0.0,30
15624.0,588.13,17.297941176470587,4,357,2011-03-28 13:32:00,2011-08-15 11:38:00,139,116,0,0.02877697841726619,69.19176470588235,69.19176470588235,139
15625.0,1534.26,23.9728125,4,1188,2011-04-18 14:01:00,2011-08-28 10:21:00,131,103,0,0.030534351145038167,95.89124999999999,95.89124999999999,131
15626.0,675.8,13.791836734693875,2,766,2011-01-14 10:10:00,2011-09-26 10:03:00,254,74,0,0.007874015748031496,27.58367346938775,27.58367346938775,254
