CustomerID,churn_flag,avg_order_value,invoice_count,total_quantity,tenure_days
14194.0,0,19.601934369602763,21,5840,303
14195.0,1,144.57142857142858,2,760,50
14196.0,0,55.92,1,142,0
14198.0,0,17.984615384615385,4,290,221
14199.0,1,92.7,1,28,0
14201.0,0,20.20108108108108,7,590,299
14204.0,0,3.659772727272727,1,82,0
14205.0,0,19.445833333333333,2,204,247
14206.0,1,16.407999999999998,1,276,0
14208.0,0,15.174,1,114,0
14209.0,0,23.83252873563218,6,691,321
14210.0,0,18.684705882352944,6,760,265
14211.0,0,20.009821428571428,9,1242,241
14212.0,0,118.94222222222224,1,1152,0
14214.0,0,14.990746268656716,5,751,246
14215.0,0,16.57148148148148,6,1358,356
14216.0,0,31.17457627118644,4,594,34
14217.0,0,20.0498,17,689,364
14218.0,0,14.123333333333337,1,160,0
14219.0,0,12.848571428571429,1,78,0
14220.0,1,30.11428571428572,2,272,110
14221.0,0,17.78652849740933,9,2191,296
14222.0,0,16.662682926829266,1,607,0
14223.0,0,16.518833333333333,3,585,171
14224.0,0,8.899322033898304,4,514,209
14226.0,0,33.31626865671642,5,1308,240
14227.0,0,19.148342857142858,10,1820,258
14229.0,0,38.68,3,610,281
14231.0,1,18.5142,3,409,104
14232.0,0,17.80930434782609,5,1941,221
14233.0,0,41.792,4,680,268
14234.0,0,4.877106918238994,4,963,35
14235.0,0,39.80835443037975,5,1959,185
14236.0,0,32.724000000000004,2,310,291
14237.0,1,17.88888888888889,1,38,0
14238.0,1,18.35625,1,111,0
14239.0,0,21.257589285714285,11,993,272
14240.0,0,21.19857142857143,2,418,195
14241.0,1,21.37,1,146,0
14242.0,1,17.534375,2,123,91
14243.0,0,18.360070921985816,10,1221,357
14245.0,1,15.680092592592594,2,976,43
14246.0,0,19.65413333333333,3,804,135
14247.0,1,6.838499999999999,1,47,0
14248.0,1,37.8225,1,102,0
14250.0,0,17.153603603603603,3,1200,82
14251.0,0,36.91923076923077,5,1674,55
14256.0,1,18.284150943396227,2,414,104
14257.0,0,29.24264150943397,5,1682,254
14258.0,0,114.14396396396396,9,7100,328
14259.0,0,24.0,1,68,0
14261.0,0,22.37403846153846,2,406,27
14262.0,0,18.3093006993007,8,1645,232
14264.0,0,19.64529411764706,2,70,90
14265.0,0,17.10258064516129,2,330,39
14267.0,0,27.568,3,530,97
14270.0,1,16.98793103448276,1,197,0
14271.0,1,11.232,1,88,0
14272.0,0,13.271515151515151,2,599,180
14273.0,0,19.309310344827587,4,264,190
14276.0,0,17.4959375,3,744,191
14277.0,0,18.738666666666667,3,1984,197
14280.0,1,16.755,1,52,0
14282.0,0,23.906025641025643,15,2668,364
14284.0,0,18.6015625,2,161,55
14285.0,0,70.74111111111111,4,541,155
14286.0,0,16.53125,3,4338,219
14287.0,0,19.62555555555556,3,261,190
14288.0,1,26.6625,1,188,0
14289.0,0,19.38851063829788,6,292,280
14290.0,0,22.917326732673267,5,915,350
14291.0,0,16.385021097046412,11,2749,273
14292.0,0,48.7193,9,1663,275
14293.0,0,17.15672131147541,4,709,365
14295.0,0,33.24,1,84,0
14297.0,0,21.053709677419352,4,865,257
14298.0,0,31.476664630421503,44,58343,352
14299.0,0,27.73160839160839,9,2149,357
14300.0,0,14.4,1,32,0
14301.0,0,49.24153846153846,1,606,0
14304.0,1,22.55588235294117,1,139,0
14305.0,0,17.70438095238095,3,1089,64
14306.0,0,63.4339393939394,2,1075,34
14307.0,0,16.642888888888887,6,2058,284
14309.0,0,20.10709401709402,9,1633,350
14311.0,1,15.513,1,146,0
14312.0,0,18.524022988505745,6,1012,290
14314.0,0,15.0,1,296,0
14315.0,0,24.565643564356435,6,1021,221
14317.0,0,21.19083333333333,1,255,0
14320.0,1,15.412580645161292,2,325,126
14321.0,0,12.445121951219512,5,2406,322
14323.0,0,16.807222222222222,2,350,123
14326.0,1,22.98125,1,103,0
14327.0,0,25.97083333333333,1,139,0
14329.0,0,19.362316602316604,7,3095,312
14331.0,0,16.523571428571426,2,252,10
14332.0,0,33.31961538461538,3,481,125
14333.0,0,27.68,1,58,0
14334.0,0,15.754382716049385,8,1731,341
14335.0,0,7.432698412698413,2,379,80
14336.0,0,17.943444444444445,4,1759,259
14338.0,0,18.97483870967742,2,335,35
14339.0,1,22.108571428571427,1,168,0
14340.0,1,22.45,1,58,0
14341.0,0,16.916899224806205,8,1403,273
14342.0,0,31.83619047619048,4,347,188
14344.0,0,12.534225352112676,8,477,241
14345.0,0,18.16333333333333,1,50,0
14346.0,0,17.026333333333334,2,605,176
14348.0,1,22.753888888888888,1,183,0
14349.0,0,4.306451612903226,1,86,0
14350.0,1,15.718333333333334,1,183,0
14351.0,0,51.0,1,12,0
14352.0,0,22.95659574468085,4,538,116
14353.0,1,15.1,1,64,0
14354.0,0,18.18,2,210,24
14355.0,1,15.854545454545455,1,92,0
14356.0,0,21.24939393939394,2,277,1
14357.0,0,5.506585365853659,1,148,0
14359.0,0,16.58509090909091,3,371,68
14360.0,0,18.03584745762712,4,1151,62
14362.0,0,3.93170731707317,1,100,0
14364.0,0,53.87463768115942,8,1967,102
14367.0,0,17.67465648854962,16,4438,267
14368.0,1,19.375,1,36,0
14371.0,1,25.125,1,34,0
14373.0,1,19.1375,1,17,0
14375.0,1,3.4357333333333333,1,194,0
14377.0,1,56.095454545454544,2,219,70
14379.0,0,7.567391304347827,2,292,251
14381.0,0,3.619285714285714,1,146,0
14382.0,0,4.779160305343511,1,1237,0
14383.0,0,21.14728813559322,3,817,125
14385.0,0,14.436428571428571,3,159,14
14386.0,1,20.342857142857145,1,54,0
14387.0,0,12.646857142857142,3,819,76
14388.0,0,17.273333333333333,8,1941,362
14389.0,0,23.188,2,729,125
14390.0,0,16.268601398601398,9,2136,362
14393.0,1,13.59,1,13,0
14395.0,0,10.02202857142857,9,1693,369
14396.0,0,6.684794520547945,2,225,306
14397.0,0,30.034022988505747,19,1890,210
14400.0,0,22.988000000000003,1,454,0
14401.0,0,22.26087912087912,13,4507,355
14403.0,0,73.7905,4,519,116
14404.0,0,14.31378640776699,6,839,335
14406.0,0,19.59375,1,77,0
14407.0,0,29.55794520547945,6,1415,169
14408.0,0,24.360093457943925,7,1616,253
14409.0,0,38.137962962962966,6,1230,297
14410.0,0,5.725751295336787,9,571,213
14411.0,1,75.92857142857143,1,196,0
14412.0,0,17.90767441860465,2,786,30
14413.0,1,5.334782608695653,1,68,0
14414.0,0,15.43278350515464,7,2512,267
14415.0,0,10.000474576271186,13,3011,359
14416.0,0,35.01571428571429,2,326,20
14418.0,0,15.622983870967742,3,1711,104
14419.0,0,5.13621359223301,6,487,354
14420.0,0,13.362758620689654,1,334,0
14421.0,0,30.115185185185187,2,365,154
14422.0,0,19.205585585585588,6,2906,266
14423.0,1,88.39999999999999,1,120,0
14424.0,0,322.08,1,48,0
14426.0,0,20.007455357142856,10,2699,289
14427.0,0,21.37294117647059,2,228,13
14428.0,0,8.644652777777777,5,436,317
14431.0,1,27.668235294117647,1,130,0
14432.0,0,5.904476439790576,6,2070,79
14434.0,0,114.4,6,368,50
14436.0,0,9.895555555555555,1,129,0
14437.0,1,12.6,1,60,0
14438.0,1,14.655555555555557,1,82,0
14439.0,1,83.16375,1,526,0
14440.0,0,42.8669090909091,5,588,357
14441.0,0,33.58607843137255,4,446,254
14442.0,1,25.23523809523809,2,482,112
14443.0,0,15.270967741935484,4,938,314
14446.0,0,3.548054607508532,4,933,245
14447.0,0,16.617571428571427,5,571,261
14448.0,0,18.7675,2,104,354
14449.0,0,3.5158914728682173,4,757,353
14450.0,0,12.08125,3,241,139
14451.0,0,6.078807339449542,2,389,134
14452.0,0,4.26516129032258,2,119,83
14453.0,1,5.451363636363637,1,49,0
14456.0,0,3.157113402061856,9,2908,137
14457.0,1,28.41,1,88,0
14459.0,0,49.67351351351351,1,760,0
14460.0,0,27.14625,3,881,200
14461.0,0,11.683666666666666,3,766,113
14462.0,0,8.350083333333334,11,964,273
14463.0,0,88.27,3,179,107
14465.0,1,8.14323076923077,3,405,56
14466.0,0,31.56111111111112,7,1006,343
14467.0,0,6.652888888888889,4,278,295
14470.0,0,10.725348837209305,2,193,275
14472.0,0,6.892669039145908,8,1160,251
14473.0,0,33.47714285714286,2,88,208
14474.0,0,18.884827586206896,1,140,0
14475.0,0,22.04404761904762,3,447,233
14476.0,1,11.352631578947369,1,132,0
14477.0,0,130.95999999999998,4,720,277
14479.0,1,17.569444444444443,2,117,111
14480.0,0,21.46538461538461,1,143,0
14481.0,0,21.217,2,489,122
14482.0,0,14.362152777777778,6,1646,220
14483.0,1,15.233333333333333,1,97,0
14484.0,0,22.99428571428572,1,210,0
14485.0,0,3.526595744680851,1,71,0
14487.0,0,8.307847222222222,6,735,341
14488.0,0,23.13652173913044,1,799,0
14489.0,1,15.446,1,299,0
14491.0,0,20.05470588235294,2,139,197
14493.0,0,19.860333333333337,5,1285,147
14494.0,0,19.937142857142856,1,92,0
14495.0,0,20.633333333333333,2,62,70
14496.0,1,28.35842105263158,2,159,61
14497.0,1,16.392068965517243,1,235,0
14498.0,0,10.141554404145078,5,1098,319
14499.0,0,4.202680412371135,3,501,252
14500.0,0,50.97857142857144,3,117,101
14501.0,1,25.121,2,161,136
14502.0,0,3.959407051282052,11,1498,293
14503.0,0,21.605243902439025,6,2004,175
14504.0,0,6.2921495327102805,4,308,231
14505.0,0,7.391289111389237,8,2759,344
14506.0,0,6.367626582278481,5,730,351
14507.0,0,14.408125,6,600,252
14508.0,0,4.849473684210526,2,131,67
14511.0,0,19.33544117647059,5,784,122
14512.0,1,11.968695652173912,2,122,44
14513.0,0,37.965833333333336,3,361,188
14514.0,0,14.456849315068492,3,589,270
14515.0,0,20.81277227722773,6,1134,200
14517.0,0,18.35833333333333,2,91,108
14518.0,0,10.898125,1,278,0
14520.0,0,67.65,2,146,289
14522.0,0,57.32588235294117,4,525,173
14523.0,0,20.09083333333333,1,251,0
14524.0,0,9.20039408866995,9,676,329
14525.0,0,14.887285223367696,9,2696,341
14527.0,0,8.753930041152262,55,2089,366
14528.0,0,20.23444444444444,1,278,0
14529.0,0,2.707598253275109,3,348,50
14530.0,0,13.54587962962963,6,1410,270
14532.0,1,14.57578125,4,284,115
14533.0,0,31.44709677419355,7,4019,328
14534.0,0,8.56849710982659,18,2047,315
14535.0,0,8.679363636363636,3,1831,188
14536.0,1,9.042105263157897,1,40,0
14537.0,0,35.556,1,120,0
14538.0,0,20.43421052631579,2,155,191
14539.0,0,16.79625,2,428,28
14540.0,0,13.108684210526317,3,421,299
14541.0,0,13.16801801801802,8,647,260
14542.0,1,20.65,1,19,0
14543.0,0,50.42125,16,679,336
14544.0,0,17.758333333333333,2,1543,337
14546.0,0,6.4613784461152886,5,1317,243
14547.0,0,10.949562841530057,8,2668,50
14548.0,0,163.2,2,256,167
14549.0,1,5.165,1,136,0
14550.0,0,15.950416666666667,2,394,33
14551.0,0,18.623,2,106,185
14552.0,0,2.8460344827586206,1,91,0
14553.0,0,7.604159292035398,5,493,319
14554.0,0,11.023333333333332,4,1478,42
14555.0,0,15.435238095238097,2,130,244
14557.0,0,49.27375,1,510,0
14560.0,0,30.240135135135134,22,1260,350
14561.0,0,15.6631884057971,3,1014,108
14562.0,0,11.997092198581562,18,1834,300
14565.0,0,24.40251968503937,4,1540,265
14566.0,0,358.0,1,800,0
14567.0,0,46.374545454545455,2,412,73
14569.0,0,18.949166666666667,1,79,0
14570.0,1,7.519310344827586,2,95,0
14572.0,0,10.492,7,1428,320
14573.0,0,7.035829787234043,9,544,192
14576.0,1,35.400000000000006,1,12,0
14577.0,0,6.989512195121952,4,353,350
14578.0,0,7.02625,1,240,0
14581.0,0,8.152941176470588,1,217,0
14582.0,0,19.01833333333333,1,73,0
14583.0,0,3.1895454545454545,5,792,200
14584.0,0,10.4226,4,383,29
14585.0,0,5.415517241379311,1,91,0
14586.0,1,12.49263157894737,1,444,0
14587.0,0,4.180522193211488,9,761,312
14589.0,1,13.25,1,5,0
14591.0,0,7.345888324873097,4,1297,197
14592.0,0,3.4784146341463416,3,415,28
14593.0,0,4.065723684210527,3,332,177
14594.0,0,7.166603773584906,2,185,365
14595.0,0,17.06470588235294,6,978,293
14597.0,0,16.05727272727273,2,577,180
14598.0,0,4.4394,1,189,0
14600.0,1,15.733200000000002,1,125,0
14601.0,0,30.56571428571429,1,168,0
14603.0,1,330.0,1,400,0
14606.0,0,4.502462962962963,93,6224,372
14607.0,0,192.6686046511628,14,11766,245
14608.0,0,89.25750000000001,4,437,358
14609.0,0,150.39,4,7026,224
14616.0,1,135.36,3,104,74
14618.0,0,34.59,3,264,328
14619.0,1,19.722,1,152,0
14620.0,1,15.876153846153848,2,214,78
14621.0,0,19.43869565217392,5,993,357
14622.0,1,15.265714285714289,1,146,0
14623.0,0,6.6361940298507465,5,419,203
14624.0,0,17.373076923076923,2,162,1
14625.0,1,16.974150943396225,2,335,164
14626.0,0,22.87926229508197,4,1403,209
14628.0,0,27.99833333333333,2,272,151
14629.0,0,6.309276315789473,2,380,43
14631.0,0,24.56048780487805,3,622,248
14632.0,1,14.32,1,96,0
14633.0,1,17.245,1,96,0
14636.0,0,21.780357142857145,2,241,232
14638.0,0,27.725,1,166,0
14639.0,0,17.351686046511627,6,1431,309
14640.0,0,20.047924528301888,6,886,203
14641.0,0,15.78,1,90,0
14642.0,0,48.06,1,76,0
14643.0,0,22.38096774193549,2,815,187
14644.0,0,31.95230769230769,2,258,230
14645.0,0,19.903,2,381,118
14646.0,0,134.97399807321773,73,196915,353
14647.0,1,8.107333333333333,1,95,0
14649.0,0,7.122060301507537,4,1018,207
14651.0,0,6.41764705882353,2,344,143
14652.0,0,3.937241379310345,1,53,0
14653.0,0,8.217510548523206,7,950,337
14655.0,0,39.43326530612245,4,1089,214
14656.0,0,3.638125,2,120,114
14657.0,0,6.7319047619047625,4,466,308
14658.0,0,8.522413793103448,2,47,111
14659.0,0,9.999723320158102,9,1195,306
14660.0,0,9.524666666666668,2,228,14
14661.0,0,26.9875,1,35,0
14662.0,0,4.590297619047619,4,602,287
14664.0,0,6.443333333333333,2,466,13
14665.0,0,20.39666666666667,5,740,250
14666.0,0,13.946428571428571,1,161,0
14667.0,0,16.127748691099477,25,5385,357
14669.0,1,7.470529411764706,3,775,90
14670.0,1,3.1176515151515147,2,337,0
14672.0,1,12.55,2,454,101
14673.0,0,23.464864864864865,5,1004,364
14675.0,0,5.928921568627451,1,341,0
14676.0,0,60.67238095238096,6,2500,251
14680.0,0,111.45003875968992,16,13476,346
14681.0,0,71.27857142857142,3,76,140
14682.0,1,26.0,2,80,13
14684.0,0,2.9365320665083137,5,853,336
14687.0,0,41.892,1,470,0
14688.0,0,17.219785932721713,21,3621,366
14689.0,1,8.676923076923076,1,76,0
14690.0,0,7.434,2,170,107
14691.0,0,29.779295774647885,5,707,182
14692.0,0,8.699264705882353,4,265,185
14693.0,1,21.6125,1,34,0
14696.0,0,15.991923076923076,7,1630,368
14697.0,1,8.573181818181817,2,181,0
14698.0,0,5.956,5,615,49
14699.0,1,13.64125,1,77,0
14700.0,0,19.437391304347827,3,1342,206
14701.0,0,7.610059701492537,9,932,305
14702.0,0,9.48743515850144,17,1454,364
14703.0,0,14.462272727272728,1,183,0
14704.0,0,3.727493975903615,9,1082,168
14705.0,1,179.0,1,100,0
14708.0,0,40.2275,3,621,365
14709.0,0,25.10734693877551,13,2484,343
14710.0,0,4.360647482014389,4,378,45
14711.0,0,8.035854341736695,11,978,252
14712.0,0,36.6828,3,315,82
14713.0,0,7.865368731563422,11,1615,355
14714.0,0,16.019,1,229,0
14715.0,0,12.21661971830986,4,521,306
14716.0,0,5.9941818181818185,2,604,105
14719.0,0,6.760042194092828,5,1032,247
14720.0,0,17.94081081081081,3,219,120
14722.0,0,6.48,1,120,0
14723.0,0,4.166546762589928,6,695,361
14725.0,0,13.80923076923077,1,593,0
14727.0,1,26.858,1,62,0
14729.0,1,4.415352112676056,1,197,0
14730.0,0,4.0021157684630735,8,1132,275
14731.0,0,8.444888888888888,3,256,165
14732.0,0,18.38428571428572,8,1405,330
14733.0,0,47.455,12,3764,351
14735.0,0,31.26644329896907,32,2264,354
14737.0,0,68.50294117647059,3,345,349
14738.0,0,24.34166666666667,7,601,273
14739.0,0,65.038,7,3820,363
14740.0,1,16.272022471910113,3,735,86
14741.0,0,23.73457627118644,6,841,361
14744.0,0,42.30692307692308,7,627,350
14745.0,0,17.684927536231886,5,1038,172
14747.0,1,18.23333333333333,1,84,0
14748.0,0,15.907303370786517,5,1223,339
14752.0,0,77.928,1,260,0
14753.0,0,18.771666666666665,1,211,0
14754.0,0,15.562195121951218,2,486,250
14755.0,0,21.32034042553192,11,2219,324
14756.0,0,19.446315789473687,1,416,0
14757.0,0,22.13157894736842,1,160,0
14758.0,0,20.90225352112676,4,419,114
14759.0,0,15.940882352941175,3,569,228
14760.0,1,17.84,1,40,0
14761.0,0,23.263636363636365,2,118,276
14762.0,1,14.310476190476187,1,341,0
14764.0,0,46.38333333333333,1,190,0
14765.0,0,6.515641025641026,3,135,147
14766.0,0,18.321259259259257,6,1349,358
14768.0,0,38.52,2,52,109
14769.0,0,9.79334862385321,8,7436,354
14770.0,1,16.854230769230767,2,490,90
14772.0,0,15.473333333333333,1,82,0
14775.0,0,16.865,3,1174,313
14776.0,0,21.6948717948718,11,3134,261
14778.0,0,20.881714285714285,2,306,181
14779.0,1,9.418292682926827,3,84,43
14780.0,0,16.58074074074074,2,310,24
14782.0,1,33.35,1,114,0
14784.0,0,19.332666666666668,2,237,297
14785.0,0,25.8,2,84,4
14788.0,0,22.648,2,421,19
14789.0,0,32.94,1,116,0
14790.0,0,16.19695652173913,4,699,236
14792.0,0,3.1,1,2,0
14793.0,0,16.356428571428573,1,91,0
14794.0,0,16.498875,7,673,331
14795.0,0,21.90833333333333,1,17,0
14796.0,0,7.031104294478528,17,6025,365
14798.0,0,14.478333333333332,3,150,257
14799.0,0,12.13076923076923,1,146,0
14800.0,0,11.272051948051947,12,3655,322
14801.0,0,3.273559322033898,1,175,0
14803.0,0,19.217045454545453,3,370,130
14804.0,0,29.439166666666665,1,121,0
14805.0,0,11.801063829787234,4,115,298
14806.0,0,17.580909090909092,1,330,0
14808.0,0,11.664553191489365,8,2147,132
14810.0,0,8.187764705882353,11,1016,328
14813.0,1,5.181,2,67,0
14815.0,0,14.68867924528302,2,744,31
14816.0,1,67.9625,1,5,0
14817.0,1,17.624444444444443,2,655,76
14818.0,0,13.704166666666666,3,324,179
14819.0,0,20.928461538461537,2,109,127
14820.0,0,17.492758620689656,4,253,152
14821.0,1,24.4,1,20,0
14823.0,0,4.591857142857143,3,88,14
14824.0,0,38.88655172413793,4,525,81
14825.0,0,18.404214876033056,12,991,364
14828.0,1,125.86823529411764,3,2172,140
14829.0,0,16.60833333333333,4,452,343
14830.0,0,4.92825,1,169,0
14834.0,0,25.67611940298508,6,734,222
14836.0,0,17.075,3,45,20
14837.0,0,15.273148148148149,4,1436,111
14840.0,1,15.7125,1,31,0
14841.0,0,23.88231884057971,6,1778,305
14842.0,0,19.48062068965517,4,1166,264
14844.0,0,24.537,4,1833,177
14847.0,0,23.8,1,120,0
14849.0,0,20.439536082474227,25,5694,351
14850.0,1,15.511904761904765,1,293,0
14851.0,0,18.2625,2,325,232
14852.0,0,19.83699300699301,6,1747,193
14853.0,0,52.86666666666667,2,82,187
14854.0,0,21.73094488188976,7,1832,196
14855.0,0,32.2825,2,267,15
14856.0,0,19.869393939393937,3,714,20
14857.0,0,19.552,2,464,88
14859.0,0,23.340344827586208,4,671,191
14860.0,0,15.483636363636364,1,232,0
14861.0,0,20.965,1,117,0
14862.0,0,17.525,2,772,122
14863.0,0,24.25090909090909,1,132,0
14865.0,0,13.05,2,108,364
14866.0,0,145.35252525252525,12,6752,355
14867.0,1,19.73,3,328,150
14868.0,0,20.511041666666667,8,1405,230
14869.0,0,10.22112676056338,2,550,94
14870.0,1,25.173076923076923,1,119,0
14871.0,0,5.330408163265306,4,185,357
14873.0,1,18.56,1,168,0
14875.0,0,31.17702127659575,2,558,155
14878.0,0,11.98016129032258,9,802,345
14880.0,0,15.025319148936171,3,373,211
14881.0,0,15.023529411764706,1,316,0
14882.0,0,53.60909090909092,2,158,7
14883.0,0,14.369622641509434,6,790,193
14885.0,0,51.02133333333333,1,724,0
14886.0,1,20.266666666666666,1,160,0
14887.0,0,310.3333333333333,1,1100,0
14888.0,1,18.46,1,184,0
14889.0,1,13.59,1,90,0
14890.0,1,17.95,1,51,0
14891.0,0,16.79939393939394,2,505,39
14893.0,0,16.956849315068496,2,799,2
14894.0,0,28.51086956521739,1,265,0
14895.0,0,22.366887550200804,20,4851,282
14896.0,1,10.901627906976746,2,279,160
14897.0,0,24.84327272727273,4,468,289
14898.0,0,11.237241379310344,6,1020,347
14901.0,0,14.805104166666666,9,661,361
14902.0,0,16.633000000000003,1,218,0
14903.0,0,7.917267605633803,5,1536,257
14904.0,0,14.86144927536232,2,1985,23
14905.0,0,36.24411764705882,2,287,76
14907.0,0,21.21878787878788,7,1691,364
14908.0,0,30.866666666666667,1,132,0
14910.0,0,14.478333333333332,4,238,51
14911.0,0,25.343622907488985,201,80265,372
14912.0,0,32.14259259259259,2,971,229
14913.0,0,14.108390804597702,4,1743,323
14915.0,0,25.62333333333333,2,112,186
14916.0,0,16.48025974025974,4,1136,253
14918.0,0,35.78111111111112,2,675,38
14920.0,1,17.153859649122808,2,509,0
14921.0,0,16.872692307692308,2,953,171
14923.0,0,17.025000000000002,1,418,0
14924.0,1,31.005000000000003,1,64,0
14929.0,0,20.35272727272727,1,136,0
14930.0,0,18.53796875,3,1166,165
14931.0,0,30.67512195121952,5,417,236
14932.0,1,21.384117647058822,1,80,0
14934.0,0,21.73494252873564,2,1042,200
14935.0,1,178.471,1,935,0
14936.0,0,22.35445054945055,8,4085,241
14937.0,0,47.70235294117647,3,484,73
14944.0,0,34.707352941176474,12,2815,266
14946.0,0,33.63333333333333,1,22,0
14947.0,0,20.77285714285714,2,179,58
14948.0,0,17.491587301587302,6,673,196
14950.0,0,19.53684210526316,1,136,0
14951.0,0,15.5845,1,311,0
14952.0,0,58.69195652173913,11,3355,304
14953.0,0,5.269454545454545,1,225,0
14954.0,0,3.9549411764705886,1,127,0
14957.0,1,4.8741666666666665,1,34,0
14958.0,0,11.897142857142857,3,129,98
14959.0,0,11.786779661016949,4,494,232
14960.0,0,8.195185185185185,2,221,162
14961.0,0,22.57910256410257,9,3708,349
14962.0,1,25.34,1,44,0
14963.0,0,7.514141414141414,5,1176,173
14964.0,1,15.862307692307692,1,143,0
14965.0,0,7.216867469879518,2,365,0
14966.0,0,5.034736842105263,1,187,0
14967.0,0,77.3,1,140,0
14968.0,0,3.988918918918919,1,127,0
14970.0,0,46.825294117647054,4,250,248
14971.0,0,6.9785625,3,644,8
14972.0,0,6.376111111111111,1,28,0
14973.0,0,41.0765625,3,369,118
14974.0,0,5.4471428571428575,1,44,0
14975.0,0,25.44909090909091,1,380,0
14976.0,0,10.984166666666669,7,234,269
14978.0,0,8.941759259259259,5,525,258
14981.0,1,12.765,1,97,0
14984.0,0,5.201707317073171,2,60,161
14985.0,1,3.410919540229885,2,260,159
14987.0,0,81.6,2,128,349
14988.0,1,8.3635,1,141,0
14995.0,0,3.82344262295082,2,103,241
14997.0,0,21.007692307692302,3,1120,131
14998.0,0,5.7316,2,270,71
15000.0,0,6.37038961038961,1,218,0
15002.0,0,14.27617391304348,4,862,251
15004.0,0,7.888101265822784,1,630,0
15005.0,0,5.6448346738159065,28,4247,350
15006.0,0,3.486736111111111,1,302,0
15007.0,0,13.075833333333334,1,69,0
15009.0,0,6.932857142857142,3,642,12
15010.0,0,15.447,1,184,0
15012.0,0,3.305,2,231,319
15014.0,0,7.433428571428572,2,151,133
15016.0,0,8.501999999999999,1,76,0
15017.0,0,6.279,1,63,0
15018.0,0,16.006774193548388,3,189,329
15019.0,1,3.8,1,159,0
15021.0,0,4.056822033898305,9,847,357
15022.0,0,6.704,4,543,35
15023.0,0,12.104555160142349,11,2871,366
15024.0,0,10.718258064516128,10,920,357
15025.0,0,5.23625,1,189,0
15026.0,0,7.688524590163935,3,285,197
15027.0,0,30.461428571428566,4,565,207
15028.0,0,13.065208333333333,4,459,360
15030.0,0,74.03999999999999,2,372,196
15031.0,0,6.019279279279279,4,401,277
15032.0,1,95.3673076923077,3,2968,110
15033.0,0,5.071901960784314,10,1695,324
15034.0,0,10.935558375634518,8,2422,338
15035.0,0,9.36037037037037,1,245,0
15036.0,0,3.665748031496063,3,327,107
15038.0,0,5.426846153846154,6,217,311
15039.0,0,13.25861517976032,47,9209,359
15041.0,0,2.6917910447761195,1,104,0
15042.0,1,27.186,1,30,0
15043.0,0,179.0,1,300,0
15044.0,0,16.998300220750554,17,2795,342
15045.0,0,61.305,2,114,105
15046.0,0,25.30956310679612,15,3451,329
15047.0,1,15.61909090909091,1,222,0
15048.0,0,3.959278350515464,4,195,303
15049.0,1,40.39000000000001,1,63,0
15050.0,0,22.84730769230769,3,1224,46
15051.0,0,9.73153846153846,3,1011,127
15052.0,1,7.192666666666667,1,82,0
15053.0,0,9.828028169014084,3,986,277
15054.0,0,2.6500000000000004,2,198,28
15057.0,1,59.58,2,668,40
15058.0,0,7.699239130434783,11,1069,286
15059.0,0,5.644388185654009,9,604,293
15060.0,0,2.504876033057851,4,263,0
15061.0,0,135.32044665012407,48,28920,368
15062.0,0,17.330877192982456,4,763,288
15063.0,1,74.16,1,56,0
15065.0,0,20.37503225806452,4,1383,253
15066.0,0,21.275952380952383,1,317,0
15067.0,0,21.27756097560976,3,954,204
15068.0,0,5.320769230769231,2,364,210
15069.0,0,15.850428571428573,1,520,0
15070.0,1,106.2,1,36,0
15071.0,0,37.77192307692308,2,269,182
15073.0,0,19.322407407407407,3,491,177
15074.0,0,17.830238095238094,1,455,0
15075.0,0,28.63074074074074,1,447,0
15076.0,0,17.976530612244897,1,571,0
15078.0,0,22.14343181818182,32,5105,361
15079.0,1,19.055531914893617,4,389,153
15081.0,0,15.296969696969697,5,190,345
15083.0,1,17.64,1,38,0
15087.0,1,20.462666666666667,1,470,0
15088.0,0,20.35210526315789,2,460,45
15089.0,0,16.69544827586207,6,1359,118
15090.0,1,16.57913043478261,1,208,0
15091.0,0,16.023666666666667,1,346,0
15092.0,1,17.608076923076922,2,135,68
15093.0,0,42.565000000000005,6,3760,353
15095.0,0,29.161702127659574,4,1079,99
15096.0,0,19.94454545454545,1,120,0
15097.0,0,9.9232,1,170,0
15098.0,1,13305.5,3,121,0
15099.0,0,17.84695652173913,1,343,0
15100.0,1,292.0,3,80,40
15101.0,0,39.69125,2,241,350
15103.0,0,20.096,2,329,55
15104.0,1,14.890434782608695,2,637,85
15105.0,0,22.76168316831683,7,1211,116
15106.0,0,14.2252,5,1181,251
15107.0,1,19.96875,6,169,61
15108.0,0,21.67083333333333,4,499,85
15109.0,1,17.319642857142856,1,131,0
15110.0,0,28.46,4,246,294
15111.0,0,18.660476190476192,3,710,343
15113.0,0,36.0933,3,2386,44
15114.0,0,14.012994923857867,10,3096,271
15115.0,0,16.195714285714285,1,157,0
15116.0,0,30.06111111111111,4,648,187
15117.0,0,19.64278481012658,5,1948,200
15118.0,0,244.8,1,1440,0
15119.0,1,19.02857142857143,1,88,0
15120.0,0,17.086666666666666,1,296,0
15121.0,0,16.34714285714286,2,199,238
15122.0,0,19.924146341463413,3,800,183
15123.0,0,20.74820754716981,2,1195,198
15124.0,0,12.279333333333334,2,233,169
15125.0,0,90.77543307086614,15,6193,245
15127.0,0,25.408125,1,251,0
15128.0,0,14.42156862745098,4,1343,159
15129.0,0,41.04047619047619,11,1794,241
15130.0,0,15.005,1,197,0
